R1 Temperature,R1 Flow,R1 H2/CH4,R2 Temperature,R2 Flow,R2 H2/CH4,Conversion (%),C2 sel.,Aromatics sel.,Aromatics sel. + Coke sel.,Coke sel.,Acetylene/(Ethane+Ethylene) ratio,C2 Yield,Aromatics Yield,Coke yield,Hydrocarbon yield,Total score (b)-1,Total score (b)-2,Total score (b)-3,Total score (b)-4,Total score (b)-5,Total score (b)-6
0.1495,-0.2,0.818181818,-0.04,-0.25,0.6,7.817517542,93.31581919,4.819885906,4.819885906,0,0.614967253,7.294980535,0.376795426,0,7.671775961,0,0,0,0,0,0
0.1495,-0.2,0.818181818,-0.6,-0.75,-0.6,7.958984433,83.45492685,14.1387019,14.1387019,0,0.521691193,6.642164637,1.125297083,0,7.76746172,0,0,0,0,0,0
-0.599,-0.6,-1,0.04,-0.25,0.6,7.921902185,81.47533025,16.9004848,16.9004848,0,0.631041055,6.454395967,1.338839875,0,7.793235842,0,0,0,0,0,0
-0.3505,-0.2,-1,-0.04,-0.083333333,-0.2,8.06537663,82.76761409,14.60305666,15.21122911,0.608172453,0.796311994,6.675519804,1.177791519,0.049051399,7.853311323,0,0,0,0,0,0
-0.599,-0.6,-1,-0.76,-0.75,-0.6,10.85806073,42.33488807,30.17559187,57.33994246,27.16435059,0.361434932,4.596747857,3.276484091,2.949521684,7.873231947,0,0,0,0,0,0
0.4505,0.6,0.818181818,-0.04,0.25,0.2,8.018275955,93.70310494,4.521912504,4.521912504,0,0.822135501,7.513373532,0.362579423,0,7.875952956,0,0,0,0,0,0
-0.599,-0.6,-1,-0.04,-0.416666667,0.2,8.43536735,78.26037219,15.54022079,19.92064468,4.380423892,0.526869305,6.601549884,1.31087471,0.369504847,7.912424594,0,0,0,0,0,0
-0.3505,-0.2,-1,0.12,0.583333333,0.6,8.374955409,72.26096868,23.49834209,26.84571046,3.347368367,0.964977211,6.051823905,1.967975672,0.280340608,8.019799577,0,0,0,0,0,0
0.1495,-0.2,0.818181818,-0.12,-0.416666667,0.2,8.177894227,92.69173764,5.653205981,5.653205981,0,0.559187915,7.580232261,0.462313206,0,8.042545467,0,0,0,0,0,0
-0.599,-0.6,-1,-0.84,-0.75,-0.6,10.76758579,45.25654231,29.79156192,54.40248517,24.61092325,0.38996274,4.873037019,3.207831988,2.650002275,8.080869007,0,0,0,0,0,0
-0.3505,-0.2,-1,0.04,0.25,0.2,8.526550753,76.36300999,20.81867634,22.10888144,1.290205096,0.819087983,6.511130803,1.775115005,0.110009992,8.286245808,0,0,0,0,0,0
0.4505,0.6,0.818181818,0.2,0.583333333,0.6,8.456604911,94.79568205,3.443364547,3.443364547,0,0.982411234,8.016496304,0.291191735,0,8.307688039,0,0,0,0,0,0
0.4505,0.6,0.818181818,0.04,0.25,0.2,8.592770408,93.61082529,4.555772074,4.555772074,0,0.887528386,8.043763294,0.391467035,0,8.435230329,0,0,0,0,0,0
-0.599,-0.6,-1,-0.84,-0.583333333,-0.2,11.29256846,46.50095815,28.31885216,53.1041002,24.78524804,0.419583008,5.251152534,3.197925767,2.798891103,8.449078301,0,0,0,0,0,0
0.4505,0.6,0.818181818,-0.12,-0.083333333,-0.2,8.640863015,91.56349606,6.266019045,6.266019045,0,0.800247391,7.911876266,0.541438122,0,8.453314388,0,0,0,0,0,0
0.4,-0.2,0.818181818,-0.76,-0.583333333,-0.2,8.605380544,80.8012082,18.1262884,18.1262884,0,0.374331164,6.95325145,1.559836095,0,8.513087545,0,0,0,0,0,0
0.1495,-0.2,0.818181818,0.04,-0.25,0.6,8.749795599,93.61990124,4.62498399,4.62498399,0,0.671583743,8.191549998,0.404676646,0,8.596226644,0,0,0,0,0,0
-0.3505,-0.2,-1,0.04,-0.083333333,-0.2,8.847434834,85.33638809,12.17031164,12.52918029,0.358868646,0.855971954,7.550081326,1.076760392,0.03175067,8.626841718,0,0,0,0,0,0
-0.3505,-0.2,-1,0.2,0.583333333,0.6,8.854559978,76.34525859,22.2874875,22.2874875,0,1.021814034,6.760036712,1.973458948,0,8.73349566,0,0,0,0,0,0
-0.599,-0.6,-1,0.12,-0.25,0.6,9.617875988,77.36309346,13.70819894,21.3577196,7.649520657,0.682313746,7.440686389,1.318437575,0.73572141,8.759123964,0,0,0,0,0,0
0.4,-0.2,0.818181818,-0.68,-0.583333333,-0.2,8.975239741,80.12088395,18.66412378,18.66412378,0,0.416863708,7.191041417,1.675149855,0,8.866191272,0,0,0,0,0,0
-0.2,-0.2,-1,-0.84,-0.416666667,-0.6,10.31637206,49.94673085,36.57574529,50.05326915,13.47752386,0.401049171,5.152690586,3.773289968,1.390391506,8.925980554,0,0,0,0,0,0
-0.599,-0.6,-1,-0.76,-0.583333333,-0.2,11.78059588,48.73558534,27.32285403,50.80414223,23.4812882,0.445020062,5.741342359,3.218795016,2.76623567,8.960137375,0,0,0,0,0,0
-0.599,-0.6,-1,-0.52,-0.75,-0.6,12.61571572,43.75285624,28.01404686,55.54995271,27.53590585,0.349881114,5.519735963,3.534172514,3.473851603,9.053908476,0,0,0,0,0,0
-0.599,-0.6,-1,0.04,-0.416666667,0.2,9.599300435,80.74001408,13.92526904,17.41512163,3.489852588,0.568508489,7.750476523,1.336728412,0.335001435,9.087204935,0,0,0,0,0,0
0.701,0.6,0.818181818,-0.6,-0.083333333,-0.2,9.203064049,79.59503526,19.25970763,19.25970763,0,0.514819967,7.325182075,1.772483229,0,9.097665304,0,0,0,0,0,0
-0.5,-0.6,-1,-0.68,-0.583333333,-0.2,10.54809186,49.74239886,36.75265314,49.751094,12.99844086,0.394891933,5.246873925,3.876703614,1.371087482,9.123577539,0,0,0,0,0,0
0.4505,0.6,0.818181818,-0.28,-0.416666667,-0.6,10.47055962,72.30232705,14.89953816,20.65937442,5.759836256,0.270201196,7.57045826,1.560065027,0.603087089,9.130523287,0,0,0,0,0,0
0.1495,-0.2,0.818181818,-0.04,-0.416666667,0.2,9.313745499,92.25862389,5.889695959,5.889695959,0,0.603965412,8.59273343,0.548551292,0,9.141284722,0,0,0,0,0,0
-0.3505,-0.2,-1,0.12,0.25,0.2,9.410882881,78.83492004,18.72699683,19.55845951,0.83146268,0.872938008,7.419061994,1.762375739,0.078247979,9.181437733,0,0,0,0,0,0
-0.2,-0.2,-1,-0.76,-0.416666667,-0.6,10.85130733,49.79552712,35.68097429,50.20447289,14.5234986,0.43573525,5.403465684,3.871852179,1.575989468,9.275317863,0,0,0,0,0,0
0.1495,-0.2,0.818181818,-0.52,-0.75,-0.6,9.528620407,80.39799342,17.14022955,17.14022955,0,0.556595519,7.660819608,1.633227411,0,9.294047019,0,0,0,0,0,0
-0.5,-0.6,-1,-0.6,-0.583333333,-0.2,10.32481637,53.00661564,37.07651539,45.91617815,8.83966276,0.439276576,5.472835729,3.82808213,0.912678948,9.300917859,0,0,0,0,0,0
0.4,-0.2,0.818181818,-0.76,-0.75,-0.6,13.46538694,39.75235946,29.54133742,60.24764054,30.70630312,0.332271089,5.352809019,3.977855391,4.13472253,9.33066441,0,0,0,0,0,0
0.4505,0.6,0.818181818,0.28,0.583333333,0.6,9.760692397,92.19130292,3.417933532,5.38609979,1.968166258,1.050634967,8.998509495,0.333613978,0.192106654,9.332123473,0,0,0,0,0,0
0.4,-0.2,0.818181818,-0.6,-0.583333333,-0.2,9.464450669,79.69223476,18.9908437,18.9908437,0,0.459107576,7.542432246,1.797379034,0,9.339811279,0,0,0,0,0,0
-0.5,-0.6,-1,-0.52,-0.583333333,-0.2,10.03697912,56.86364633,36.61941936,42.50156559,5.882146232,0.472890426,5.707392309,3.675483475,0.590389789,9.382875784,0,0,0,0,0,0
0.701,0.6,0.818181818,-0.52,-0.083333333,-0.2,9.601617105,79.32296211,19.49650342,19.49650342,0,0.565817665,7.616287098,1.871979607,0,9.488266705,0,0,0,0,0,0
-0.599,-0.6,-1,-0.68,-0.583333333,-0.2,12.81643406,49.38051961,25.04313581,50.14876191,25.1056261,0.471297841,6.328821734,3.209636988,3.217646014,9.538458722,0,0,0,0,0,0
-0.3505,-0.2,-1,0.28,0.583333333,0.6,9.776382263,78.10062384,20.05464936,20.57327323,0.518623871,1.077403894,7.635415536,1.960619183,0.050702652,9.596034719,0,0,0,0,0,0
-0.599,-0.6,-1,-0.44,-0.75,-0.6,13.55142676,44.30823135,26.98172495,54.92235637,27.94063142,0.371257637,6.00439752,3.656408695,3.786354203,9.660806215,0,0,0,0,0,0
-0.2,-0.2,-1,-0.68,-0.416666667,-0.6,11.70391021,48.63865888,34.04503698,51.36134113,17.31630415,0.480834403,5.692624963,3.984600559,2.026684689,9.677225522,0,0,0,0,0,0
0.4505,0.6,0.818181818,0.12,0.25,0.2,9.900531484,92.982016,4.775124364,5.167081245,0.391956881,0.949818117,9.205713769,0.472762691,0.038805814,9.67847646,0,0,0,0,0,0
-0.3505,-0.2,-1,0.12,-0.083333333,-0.2,9.989711592,86.92038551,10.16292849,10.73726142,0.57433293,0.900221692,8.683095827,1.015247245,0.057374203,9.698343073,0,0,0,0,0,0
-0.2,-0.2,-1,-0.6,-0.416666667,-0.6,11.55878601,51.08210369,33.55810537,48.91789632,15.35979095,0.524711468,5.904471055,3.878909589,1.775405367,9.783380644,0,0,0,0,0,0
0.1495,-0.2,0.818181818,0.12,-0.25,0.6,10.32340531,90.75029512,4.437641712,7.812546229,3.374904517,0.706634557,9.368520785,0.45811574,0.348405072,9.826636525,0,0,0,0,0,0
0.4,-0.2,0.818181818,-0.68,-0.75,-0.6,14.53376348,39.80275819,28.33111054,60.19724181,31.86613127,0.36436596,5.784838734,4.117576597,4.631348149,9.902415331,0,0,0,0,0,0
0.1495,-0.2,0.818181818,-0.2,-0.583333333,-0.2,10.14684001,88.53536299,9.210724378,9.210724378,0,0.595754061,8.983541635,0.934597466,0,9.918139101,0,0,0,0,0,0
0.701,0.6,0.818181818,-0.44,-0.083333333,-0.2,10.05233511,78.79361207,19.93008023,19.93008023,0,0.617950284,7.920597931,2.003438452,0,9.924036383,0,0,0,0,0,0
0.4,-0.2,0.818181818,-0.52,-0.583333333,-0.2,10.05448071,79.55426276,19.18260072,19.18260072,0,0.491174921,7.998768003,1.928710889,0,9.927478892,0,0,0,0,0,0
-0.5,-0.6,-1,-0.44,-0.583333333,-0.2,11.03176079,56.39695,34.65521843,42.90127589,8.246057461,0.508608661,6.221576617,3.823080798,0.909685334,10.04465742,0,0,0,0,0,0
-0.2,-0.2,-1,-0.84,-0.083333333,-0.2,10.53026108,50.98162573,44.76237906,48.35710883,3.594729771,0.310354243,5.368498292,4.713595381,0.37853443,10.08209367,0,0,0,0,0,0
-0.599,-0.6,-1,0.2,-0.25,0.6,10.86293962,80.75265388,12.40992574,18.0265643,5.616638561,0.717178371,8.772112033,1.34808274,0.610132056,10.12019477,0,0,0,0,0,0
-0.599,-0.6,-1,-0.6,-0.583333333,-0.2,13.79359064,50.64433531,23.35367263,48.76382774,25.41015511,0.492273055,6.985672295,3.221310002,3.504972777,10.2069823,0,0,0,0,0,0
-0.3505,-0.2,-1,0.2,0.25,0.2,10.42014349,80.80781979,17.27485709,17.27485709,0,0.927501021,8.420290773,1.800064896,0,10.22035567,0,0,0,0,0,0
-0.2,-0.2,-1,-0.76,-0.083333333,-0.2,10.88851684,50.17804897,43.90423742,49.19428838,5.29005096,0.341682751,5.463645312,4.780520285,0.57600809,10.2441656,0,0,0,0,0,0
0.4,-0.2,0.818181818,-0.6,-0.75,-0.6,14.85401022,41.81846869,27.46427787,58.18153131,30.71725344,0.397127366,6.211719613,4.079546642,4.562743965,10.29126625,0,0,0,0,0,0
-0.599,-0.6,-1,-0.36,-0.75,-0.6,14.96246463,43.81794637,25.25399575,55.36514069,30.11114494,0.391651065,6.556244727,3.778620182,4.505369411,10.33486491,0,0,0,0,0,0
0.4505,0.6,0.818181818,-0.04,-0.083333333,-0.2,10.58508113,90.24383124,7.444560031,7.444560031,0,0.914341108,9.552382752,0.788012719,0,10.34039547,0,0,0,0,0,0
0.4505,0.6,0.818181818,0.04,-0.083333333,-0.2,10.58508113,90.24383124,7.444560031,7.444560031,0,0.914341108,9.552382752,0.788012719,0,10.34039547,0,0,0,0,0,0
0.1495,-0.2,0.818181818,0.04,-0.416666667,0.2,10.85871102,89.56032912,6.001038927,8.576666069,2.575627142,0.64455313,9.725097328,0.651635475,0.279679908,10.3767328,0,0,0,0,0,0
-0.2,-0.2,-1,-0.68,-0.083333333,-0.2,11.0872003,50.34272747,43.66725237,48.99909994,5.331847572,0.378178046,5.581599031,4.841475736,0.59115262,10.42307477,0,0,0,0,0,0
0.701,0.6,0.818181818,-0.36,-0.083333333,-0.2,10.57984108,78.45870907,20.16582793,20.16582793,0,0.671523704,8.300806733,2.133512547,0,10.43431928,0,0,0,0,0,0
-0.599,-0.6,-1,0.12,-0.416666667,0.2,11.01183884,82.37780226,12.48892372,15.78103594,3.292112217,0.610697409,9.071310825,1.375260153,0.362522092,10.44657098,0,0,0,0,0,0
-0.3505,-0.2,-1,-0.68,-0.416666667,-0.6,13.34684695,56.96391379,21.9375206,41.4590748,19.5215542,0.644046742,7.60288639,2.927967299,2.605511961,10.53085369,0,0,0,0,0,0
0.4,-0.2,0.818181818,-0.44,-0.583333333,-0.2,10.70623322,79.15792003,19.49306563,19.49306563,0,0.532776641,8.474831531,2.086973068,0,10.5618046,0,0,0,0,0,0
0.4505,0.6,0.818181818,0.36,0.583333333,0.6,10.8007023,94.48378643,3.48752194,3.669455052,0.181933112,1.124261847,10.20491249,0.376676862,0.019650054,10.58158936,0,0,0,0,0,0
-0.2,-0.2,-1,-0.6,-0.083333333,-0.2,11.76920379,48.74688574,41.25014618,50.58869057,9.338544387,0.414318773,5.737120324,4.854813768,1.09907232,10.59193409,0,0,0,0,0,0
-0.5,-0.6,-1,-0.12,-0.25,0.6,15.01662616,41.45234343,29.31316659,58.38894389,29.0757773,0.602326216,6.224743447,4.401848642,4.36620078,10.62659209,0,0,0,0,0,0
